url,length_url,length_hostname,ip,nb_dots,nb_hyphens,nb_at,nb_qm,nb_and,nb_or,nb_eq,nb_underscore,nb_tilde,nb_percent,nb_slash,nb_star,nb_colon,nb_comma,nb_semicolumn,nb_dollar,nb_space,nb_www,nb_com,nb_dslash,http_in_path,https_token,ratio_digits_url,ratio_digits_host,punycode,port,tld_in_path,tld_in_subdomain,abnormal_subdomain,nb_subdomains,prefix_suffix,shortening_service,path_extension,nb_redirection,nb_external_redirection,length_words_raw,char_repeat,shortest_words_raw,shortest_word_host,shortest_word_path,longest_words_raw,longest_word_host,longest_word_path,avg_words_raw,avg_word_host,avg_word_path,phish_hints,domain_in_brand,brand_in_subdomain,brand_in_path,suspecious_tld,statistical_report,nb_hyperlinks,ratio_intHyperlinks,ratio_extHyperlinks,ratio_nullHyperlinks,nb_extCSS,ratio_intRedirection,ratio_extRedirection,ratio_intErrors,ratio_extErrors,login_form,external_favicon,links_in_tags,submit_email,ratio_intMedia,ratio_extMedia,sfh,iframe,popup_window,safe_anchor,onmouseover,right_clic,empty_title,domain_in_title,domain_with_copyright,whois_registered_domain,domain_registration_length,domain_age,web_traffic,dns_record,google_index,page_rank,answer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/pages/Raymond-Lohier/132981460073553,61,16,1,2,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,0,0.2459016393442620,0.0,0,0,0,0,0,2,1,0,0,0,0,6,6,3,3,5,15,8,15,7.333333333333330,5.5,8.25,0,1,0,0,0,0,113,0.035398230088495600,0.9646017699115040,0.0,11,0.0,0.0,0.0,0.0,0,1,2.0408163265306100,0,0.0,100.0,0,0,0,100.0,0,0,0,0,0,1,-1,-1,0,0,-1,-1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/pages/Babe-Laufenberg/112975978717127,62,16,1,2,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,0,0.24193548387096800,0.0,0,0,0,0,0,2,1,0,0,0,0,6,5,3,3,4,15,8,15,7.5,5.5,8.5,0,1,0,0,0,0,113,0.035398230088495600,0.9646017699115040,0.0,11,0.0,0.0,0.0,0.0,0,1,2.0408163265306100,0,0.0,100.0,0,0,0,100.0,0,0,0,0,0,1,-1,-1,0,0,-1,-1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/pages/Marie-France-Bazzo/132908536744354,65,16,1,2,2,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,0,0.23076923076923100,0.0,0,0,0,0,0,2,0,0,0,1,0,7,6,3,3,5,15,8,15,6.714285714285710,5.5,7.2,0,1,0,0,0,0,116,0.04310344827586210,0.9568965517241380,0.0,11,0.0,0.0,0.0,0.0,0,1,2.0,0,0.0,100.0,0,0,0,100.0,0,0,0,0,0,1,-1,-1,0,0,-1,-1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/pages/The-Animation-Show-of-Shows/309991830312?sk=wall,79,16,1,2,4,0,1,0,0,1,0,0,0,5,0,1,0,0,0,0,1,0,0,0,0,0.1518987341772150,0.0,0,0,0,0,0,2,0,0,0,0,0,11,8,2,3,2,12,8,12,5.181818181818180,5.5,5.111111111111110,0,1,0,0,0,0,171,0.3216374269005850,0.6783625730994150,0.0,24,0.0,0.0,0.0,0.0,0,1,13.333333333333300,0,0.0,100.0,0,0,0,100.0,0,0,0,0,1,1,-1,-1,0,0,-1,-1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/people/Patricia-Plante/566012362,57,16,1,2,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,0,0.15789473684210500,0.0,0,0,0,0,0,2,1,0,0,1,0,6,5,3,3,6,9,8,9,6.666666666666670,5.5,7.25,0,1,0,0,0,0,43,0.23255813953488400,0.7674418604651160,0.0,1,0.0,0.0,0.0,0.0,0,1,20.0,0,0,0,0,0,0,0,0,0,0,1,0,1,-1,-1,0,0,-1,-1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/people/John-Mendez/100000969685856,59,16,1,2,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,0,0.2542372881355930,0.0,0,0,0,0,0,2,1,0,0,1,0,6,14,3,3,4,15,8,15,7.0,5.5,7.75,0,1,0,0,0,0,43,0.23255813953488400,0.7674418604651160,0.0,1,0.0,0.0,0.0,0.0,0,1,20.0,0,0,0,0,0,0,0,0,0,0,1,0,1,-1,-1,0,0,-1,-1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/MAXBOYER,33,16,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,1,0,3,4,3,3,8,8,8,8,6.333333333333330,5.5,8.0,0,1,0,0,0,0,81,0.35802469135802500,0.6419753086419750,0.0,7,0.0,0.0,0.0,0.0,0,1,4.545454545454550,0,0.0,100.0,0,0,0,66.66666666666670,0,0,0,0,0,1,-1,-1,0,0,-1,-1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/joyfulheart?sk=wall,44,16,0,2,0,0,1,0,0,1,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,5,5,2,3,2,11,8,11,5.6,5.5,5.666666666666670,0,1,0,0,0,0,157,0.29936305732484100,0.7006369426751590,0.0,24,0.0,0.0,0.0,0.0,0,1,13.333333333333300,0,0.0,100.0,0,0,0,100.0,0,0,0,0,1,1,-1,-1,0,0,-1,-1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/pages/Tina-Tombs-Golf/146185318762681,62,16,1,2,2,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,0,0.24193548387096800,0.0,0,0,0,0,0,2,0,0,0,0,0,7,4,3,3,4,15,8,15,6.285714285714290,5.5,6.6,0,1,0,0,0,0,150,0.2866666666666670,0.7133333333333330,0.0,19,0.0,0.0,0.0,0.0,0,1,8.695652173913040,0,0.0,100.0,0,0,0,100.0,0,0,0,0,1,1,-1,-1,0,0,-1,-1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/maurice.vachon,39,16,0,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,3,0,0,0,0,0,4,4,3,3,6,8,8,7,6.0,5.5,6.5,0,1,0,0,0,0,43,0.23255813953488400,0.7674418604651160,0.0,1,0.0,0.0,0.0,0.0,0,1,20.0,0,0,0,0,0,0,0,0,0,0,1,0,1,-1,-1,0,0,-1,-1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/jacques.bruno,38,16,0,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,3,0,0,0,1,0,4,4,3,3,5,8,8,7,5.75,5.5,6.0,0,1,0,0,0,0,81,0.35802469135802500,0.6419753086419750,0.0,7,0.0,0.0,0.0,0.0,0,1,4.545454545454550,0,0.0,100.0,0,0,0,66.66666666666670,0,0,0,0,0,1,-1,-1,0,0,-1,-1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/pages/Kauffman-Stadium/110897938965230,63,16,1,2,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,0,0.23809523809523800,0.0,0,0,0,0,0,2,1,0,0,0,0,6,6,3,3,5,15,8,15,7.666666666666670,5.5,8.75,0,1,0,0,0,0,160,0.3,0.7,0.0,24,0.0,0.0,0.0,0.0,0,1,13.333333333333300,0,0.0,100.0,0,0,0,100.0,0,0,0,0,1,1,-1,-1,0,0,-1,-1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/brian.watts,36,16,0,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,3,0,0,0,1,0,4,5,3,3,5,8,8,5,5.25,5.5,5.0,0,1,0,0,0,0,81,0.35802469135802500,0.6419753086419750,0.0,7,0.0,0.0,0.0,0.0,0,1,4.545454545454550,0,0.0,100.0,0,0,0,66.66666666666670,0,0,0,0,0,1,-1,-1,0,0,-1,-1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/people/Ronald-Long/181100123,53,16,1,2,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,0,0.16981132075471700,0.0,0,0,0,0,0,2,1,0,0,1,0,6,6,3,3,4,9,8,9,6.0,5.5,6.25,0,1,0,0,0,0,81,0.35802469135802500,0.6419753086419750,0.0,7,0.0,0.0,0.0,0.0,0,1,4.545454545454550,0,0.0,100.0,0,0,0,66.66666666666670,0,0,0,0,0,1,-1,-1,0,0,-1,-1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/JoeWeiderGyms,38,16,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,3,4,3,3,13,13,8,13,8.0,5.5,13.0,0,1,0,0,0,0,147,0.2857142857142860,0.7142857142857140,0.0,18,0.0,0.0,0.0,0.0,0,1,9.090909090909090,0,0.0,100.0,0,0,0,100.0,0,0,0,0,1,1,-1,-1,0,0,-1,-1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/people/Jimmy-Orlando/760473217,55,16,1,2,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,0,0.16363636363636400,0.0,0,0,0,0,0,2,1,0,0,1,0,6,5,3,3,5,9,8,9,6.333333333333330,5.5,6.75,0,1,0,0,0,0,43,0.23255813953488400,0.7674418604651160,0.0,1,0.0,0.0,0.0,0.0,0,1,20.0,0,0,0,0,0,0,0,0,0,0,1,0,1,-1,-1,0,0,-1,-1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/people/Billy-OBrien/585568201,54,16,1,2,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,0,0.16666666666666700,0.0,0,0,0,0,0,2,1,0,0,1,0,6,6,3,3,5,9,8,9,6.166666666666670,5.5,6.5,0,1,0,0,0,0,43,0.23255813953488400,0.7674418604651160,0.0,1,0.0,0.0,0.0,0.0,0,1,20.0,0,0,0,0,0,0,0,0,0,0,1,0,1,-1,-1,0,0,-1,-1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/McGillUniversity,41,16,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,3,5,3,3,16,16,8,16,9.0,5.5,16.0,0,1,0,0,0,0,162,0.2777777777777780,0.7222222222222220,0.0,20,0.0,0.0,0.0,0.0,0,1,8.333333333333330,0,0.0,100.0,0,0,0,100.0,0,0,0,0,1,1,-1,-1,0,0,-1,-1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/victoriansocietyatfallschurch,54,16,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,3,5,3,3,29,29,8,29,13.333333333333300,5.5,29.0,0,1,0,0,0,0,142,0.28169014084507000,0.7183098591549300,0.0,21,0.0,0.0,0.0,0.0,0,1,8.0,0,0.0,100.0,0,0,0,100.0,0,0,0,0,1,1,-1,-1,0,0,-1,-1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/pages/Lemonade-Origami/151089171579863,63,16,1,2,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,0,0.23809523809523800,0.0,0,0,0,0,0,2,1,0,0,0,0,6,4,3,3,5,15,8,15,7.666666666666670,5.5,8.75,0,1,0,0,0,0,135,0.37037037037037000,0.6296296296296300,0.0,23,0.0,0.0,0.0,0.0,0,1,13.793103448275900,0,0.0,100.0,0,0,0,100.0,0,0,0,0,1,1,-1,-1,0,0,-1,-1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/jeanfrancois.martineau,47,16,0,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,3,0,0,0,0,0,4,4,3,3,9,12,8,12,8.0,5.5,10.5,0,1,0,0,0,0,43,0.23255813953488400,0.7674418604651160,0.0,1,0.0,0.0,0.0,0.0,0,1,20.0,0,0,0,0,0,0,0,0,0,0,1,0,1,-1,-1,0,0,-1,-1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/pages/Full-Throttle-band/325574797042,62,16,1,2,2,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,0,0.1935483870967740,0.0,0,0,0,0,0,2,0,0,0,0,0,7,7,3,3,4,12,8,12,6.285714285714290,5.5,6.6,0,1,0,0,0,0,84,0.3333333333333330,0.6666666666666670,0.0,8,0.0,0.0,0.0,0.0,0,1,4.166666666666670,0,0,0,0,0,0,60.0,0,0,0,0,1,1,-1,-1,0,0,-1,-1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/mac.lethal.peanut.butter,49,16,0,5,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,3,0,0,0,1,0,6,5,3,3,3,8,8,6,5.333333333333330,5.5,5.25,0,1,0,0,0,0,81,0.35802469135802500,0.6419753086419750,0.0,7,0.0,0.0,0.0,0.0,0,1,4.545454545454550,0,0.0,100.0,0,0,0,66.66666666666670,0,0,0,0,0,1,-1,-1,0,0,-1,-1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/Soundgarden?sk=app_178091127385,56,16,1,2,0,0,1,0,0,1,1,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.21428571428571400,0.0,0,0,0,0,0,2,0,0,0,0,0,6,6,2,3,2,12,8,12,6.5,5.5,7.0,0,1,0,0,0,0,43,0.23255813953488400,0.7674418604651160,0.0,1,0.0,0.0,0.0,0.0,0,1,20.0,0,0,0,0,0,0,0,0,0,0,1,0,1,-1,-1,0,0,-1,-1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/chad.game,34,16,0,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,3,0,0,0,0,0,4,4,3,3,4,8,8,4,4.75,5.5,4.0,0,1,0,0,0,0,43,0.23255813953488400,0.7674418604651160,0.0,1,0.0,0.0,0.0,0.0,0,1,20.0,0,0,0,0,0,0,0,0,0,0,1,0,1,-1,-1,0,0,-1,-1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/pages/Robert-Pinsky-Author/183629534987305,67,16,1,2,2,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,0,0.22388059701492500,0.0,0,0,0,0,0,2,0,0,0,1,0,7,4,3,3,5,15,8,15,7.0,5.5,7.6,0,1,0,0,0,0,43,0.23255813953488400,0.7674418604651160,0.0,1,0.0,0.0,0.0,0.0,0,1,20.0,0,0,0,0,0,0,0,0,0,0,1,0,1,-1,-1,0,0,-1,-1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/wagharvind,35,16,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,3,4,3,3,10,10,8,10,7.0,5.5,10.0,0,1,0,0,0,0,43,0.23255813953488400,0.7674418604651160,0.0,1,0.0,0.0,0.0,0.0,0,1,20.0,0,0,0,0,0,0,0,0,0,0,1,0,1,-1,-1,0,0,-1,-1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/pappyclaude,36,16,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,3,5,3,3,11,11,8,11,7.333333333333330,5.5,11.0,0,1,0,0,0,0,43,0.23255813953488400,0.7674418604651160,0.0,1,0.0,0.0,0.0,0.0,0,1,20.0,0,0,0,0,0,0,0,0,0,0,1,0,1,-1,-1,0,0,-1,-1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/people/Don-Ferrarese/1262152555,56,16,1,2,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,0,0.17857142857142900,0.0,0,0,0,0,0,2,1,0,0,1,0,6,8,3,3,3,10,8,10,6.5,5.5,7.0,0,1,0,0,0,0,43,0.23255813953488400,0.7674418604651160,0.0,1,0.0,0.0,0.0,0.0,0,1,20.0,0,0,0,0,0,0,0,0,0,0,1,0,1,-1,-1,0,0,-1,-1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/ERAVINTAGEWEAR?sk=info,47,16,0,2,0,0,1,0,0,1,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,1,0,5,4,2,3,2,14,8,14,6.2,5.5,6.666666666666670,0,1,0,0,0,0,81,0.35802469135802500,0.6419753086419750,0.0,7,0.0,0.0,0.0,0.0,0,1,4.545454545454550,0,0.0,100.0,0,0,0,66.66666666666670,0,0,0,0,0,1,-1,-1,0,0,-1,-1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/people/Tim-Hecker/1405087973,53,16,1,2,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,0,0.18867924528301900,0.0,0,0,0,0,0,2,1,0,0,1,0,6,4,3,3,3,10,8,10,6.0,5.5,6.25,0,1,0,0,0,0,81,0.35802469135802500,0.6419753086419750,0.0,7,0.0,0.0,0.0,0.0,0,1,4.545454545454550,0,0.0,100.0,0,0,0,66.66666666666670,0,0,0,0,0,1,-1,-1,0,0,-1,-1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/people/Jacqueline-Cavalcante/100000187491443,69,16,1,2,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,0,0.21739130434782600,0.0,0,0,0,0,0,2,1,0,0,1,0,6,15,3,3,6,15,8,15,8.666666666666670,5.5,10.25,0,1,0,0,0,0,81,0.35802469135802500,0.6419753086419750,0.0,7,0.0,0.0,0.0,0.0,0,1,4.545454545454550,0,0.0,100.0,0,0,0,66.66666666666670,0,0,0,0,0,1,-1,-1,0,0,-1,-1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/pages/Ground-Truth-Trekking/316861406084,65,16,1,2,2,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,0,0.18461538461538500,0.0,0,0,0,0,0,2,0,0,0,0,0,7,5,3,3,5,12,8,12,6.714285714285710,5.5,7.2,0,1,0,0,0,0,154,0.2792207792207790,0.7207792207792210,0.0,19,0.0,0.0,0.0,0.0,0,1,8.695652173913040,0,0.0,100.0,0,0,0,100.0,0,0,0,0,1,1,-1,-1,0,0,-1,-1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/TheoJordanMarie,40,16,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,1,0,3,4,3,3,15,15,8,15,8.666666666666670,5.5,15.0,0,1,0,0,0,0,81,0.35802469135802500,0.6419753086419750,0.0,7,0.0,0.0,0.0,0.0,0,1,4.545454545454550,0,0.0,100.0,0,0,0,66.66666666666670,0,0,0,0,0,1,-1,-1,0,0,-1,-1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/pages/Huey-P-Newton/105370746163251,60,16,1,2,2,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,0,0.25,0.0,0,0,0,0,0,2,0,0,0,0,0,7,4,1,3,1,15,8,15,6.0,5.5,6.2,0,1,0,0,0,0,113,0.035398230088495600,0.9646017699115040,0.0,11,0.0,0.0,0.0,0.0,0,1,2.0408163265306100,0,0.0,100.0,0,0,0,100.0,0,0,0,0,0,1,-1,-1,0,0,-1,-1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/pages/Satchel-Paige/109465485745774?sk=info,68,16,1,2,1,0,1,0,0,1,0,0,0,5,0,1,0,0,0,0,1,0,0,0,0,0.22058823529411800,0.0,0,0,0,0,0,2,1,0,0,0,0,8,5,2,3,2,15,8,15,6.125,5.5,6.333333333333330,0,1,0,0,0,0,113,0.035398230088495600,0.9646017699115040,0.0,11,0.0,0.0,0.0,0.0,0,1,2.0408163265306100,0,0.0,100.0,0,0,0,100.0,0,0,0,0,0,1,-1,-1,0,0,-1,-1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/pages/Faun-Fables/109385942413542,58,16,1,2,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,0,0.25862068965517200,0.0,0,0,0,0,0,2,1,0,0,1,0,6,4,3,3,4,15,8,15,6.833333333333330,5.5,7.5,0,1,0,0,0,0,81,0.35802469135802500,0.6419753086419750,0.0,7,0.0,0.0,0.0,0.0,0,1,4.545454545454550,0,0.0,100.0,0,0,0,66.66666666666670,0,0,0,0,0,1,-1,-1,0,0,-1,-1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/pages/Les-Respectables/109681799058379,63,16,1,2,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,0,0.23809523809523800,0.0,0,0,0,0,0,2,1,0,0,0,0,6,5,3,3,3,15,8,15,7.666666666666670,5.5,8.75,0,1,0,0,0,0,113,0.035398230088495600,0.9646017699115040,0.0,11,0.0,0.0,0.0,0.0,0,1,2.0408163265306100,0,0.0,100.0,0,0,0,100.0,0,0,0,0,0,1,-1,-1,0,0,-1,-1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/pages/Wolfgang-Reitherman/112291625455026,66,16,1,2,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,0,0.22727272727272700,0.0,0,0,0,0,0,2,1,0,0,0,0,6,7,3,3,5,15,8,15,8.166666666666670,5.5,9.5,0,1,0,0,0,0,113,0.035398230088495600,0.9646017699115040,0.0,11,0.0,0.0,0.0,0.0,0,1,2.0408163265306100,0,0.0,100.0,0,0,0,100.0,0,0,0,0,0,1,-1,-1,0,0,-1,-1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
